country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
China,2020-03-14,81021.0,30.0,29.714285,56.849678,0.021049978,0.020849504,3194.0,13.0,17.285715,2.241121,0.009121657,0.012128797,,,,,,,,,,,,,81.02,0.2111,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-15,81048.0,27.0,27.0,56.86862,0.01894498,0.01894498,3204.0,10.0,14.714286,2.2481377,0.0070166597,0.010324514,,,,,,,,,,,,,81.02,0.247,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-16,81077.0,29.0,24.714285,56.888973,0.020348312,0.017341174,3218.0,14.0,13.428572,2.257961,0.009823323,0.009422371,,,,,,,,,,,,,79.17,0.3094,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-17,81117.0,40.0,27.571428,56.917038,0.028066639,0.019345934,3231.0,13.0,13.0,2.2670827,0.009121657,0.009121657,,,,,,,,,,,,,79.17,0.3785,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-18,81151.0,34.0,28.0,56.940895,0.023856644,0.019646646,3242.0,11.0,11.428572,2.274801,0.0077183256,0.008019039,,,,,,,,,,,,,79.17,0.4715,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-19,81237.0,86.0,36.714287,57.00124,0.060343273,0.025761165,3250.0,8.0,11.0,2.2804143,0.005613328,0.0077183256,,,,,,,,,,,,,79.17,0.5575,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-20,81300.0,63.0,44.142857,57.045444,0.044204958,0.03097354,3255.0,5.0,10.571428,2.2839227,0.0035083299,0.007417612,,,,,,,,,,,,,79.17,0.6567,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-21,81416.0,116.0,56.42857,57.126835,0.08139325,0.03959401,3261.0,6.0,9.571428,2.2881327,0.0042099957,0.006715946,,,,,,,,,,,,,79.17,0.7318,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-22,81498.0,82.0,64.28571,57.184372,0.05753661,0.045107096,3267.0,6.0,9.0,2.2923427,0.0042099957,0.006314994,,,,,,,,,,,,,79.17,0.8138,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-23,81601.0,103.0,74.85714,57.256645,0.07227159,0.05252471,3276.0,9.0,8.285714,2.2986577,0.006314994,0.0058138035,,,,,,,,,,,,,79.17,0.84,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-24,81747.0,146.0,90.0,57.35909,0.10244323,0.06314994,3283.0,7.0,7.428571,2.3035693,0.0049116616,0.005212376,,,,,,,,,,,,,79.17,0.8845,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-25,81848.0,101.0,99.57143,57.429955,0.07086826,0.06986588,3287.0,4.0,6.428571,2.306376,0.002806664,0.00451071,,,,,,,,,,,,,79.17,0.9085,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-26,81961.0,113.0,103.42857,57.509243,0.07928825,0.072572306,3293.0,6.0,6.142857,2.310586,0.0042099957,0.004310234,,,,,,,,,,,,,81.94,0.9371,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-27,82078.0,117.0,111.14286,57.59134,0.082094915,0.07798516,3298.0,5.0,6.142857,2.3140943,0.0035083299,0.004310234,,,,,,,,,,,,,81.94,0.9137,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-28,82213.0,135.0,113.85714,57.686066,0.09472491,0.079889685,3301.0,3.0,5.714286,2.3161993,0.0021049979,0.0040095197,,,,,,,,,,,,,73.61,0.8958,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-29,82341.0,128.0,120.42857,57.77588,0.08981325,0.08450063,3306.0,5.0,5.571429,2.3197076,0.0035083299,0.003909282,,,,,,,,,,,,,73.61,0.8547,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-30,82447.0,106.0,120.85714,57.850254,0.07437659,0.084801346,3310.0,4.0,4.857143,2.3225143,0.002806664,0.0034080918,,,,,,,,,,,,,73.61,0.8105,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-03-31,82545.0,98.0,114.0,57.919018,0.06876326,0.07998992,3314.0,4.0,4.428571,2.325321,0.002806664,0.0031073778,,,,,,,,,,,,,73.61,0.7522,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-01,82631.0,86.0,111.85714,57.979362,0.060343273,0.07848635,3321.0,7.0,4.857143,2.3302326,0.0049116616,0.0034080918,,,,,,,,,,,,,73.61,0.6935,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-02,82724.0,93.0,109.0,58.044617,0.065254934,0.07648159,3327.0,6.0,4.857143,2.3344426,0.0042099957,0.0034080918,,,,,,,,,,,,,73.61,0.6295,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-03,82802.0,78.0,103.42857,58.099346,0.054729946,0.072572306,3331.0,4.0,4.714286,2.3372493,0.002806664,0.0033078538,,,,,,,,,,,,,69.91,0.5894,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-04,82875.0,73.0,94.57143,58.150566,0.051221617,0.06635755,3335.0,4.0,4.857143,2.340056,0.002806664,0.0034080918,,,,,,,,,,,,,69.91,0.5833,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-05,82930.0,55.0,84.14286,58.18916,0.038591627,0.05904018,3338.0,3.0,4.571429,2.342161,0.0021049979,0.0032076158,,,,,,,,,,,,,69.91,0.5878,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-06,83005.0,75.0,79.71429,58.241783,0.05262495,0.0559328,3340.0,2.0,4.285714,2.3435643,0.001403332,0.0030071398,,,,,,,,,,,,,69.91,0.6245,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-07,83072.0,67.0,75.28571,58.288795,0.04701162,0.052825425,3340.0,0.0,3.7142856,2.3435643,0.0,0.002606188,,,,,,,,,,,,,69.91,0.6519,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-08,83157.0,85.0,75.14286,58.34844,0.059641607,0.052725185,3342.0,2.0,3.0,2.3449676,0.001403332,0.0021049979,,,,,,,,,,,,,56.94,0.7023,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-09,83249.0,92.0,75.0,58.41299,0.06455327,0.05262495,3344.0,2.0,2.4285715,2.346371,0.001403332,0.0017040459,,,,,,,,,,,,,56.94,0.6909,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-10,83305.0,56.0,71.85714,58.452282,0.039293293,0.05041971,3345.0,1.0,2.0,2.3470726,0.000701666,0.001403332,,,,,,,,,,,,,56.94,0.6774,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-11,83369.0,64.0,70.57143,58.49719,0.044906624,0.04951757,3349.0,4.0,2.0,2.3498793,0.002806664,0.001403332,,,,,,,,,,,,,56.94,0.7198,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-12,83482.0,113.0,78.85714,58.576477,0.07928825,0.055331375,3349.0,0.0,1.5714285,2.3498793,0.0,0.001102618,,,,,,,,,,,,,56.94,0.7654,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-13,83597.0,115.0,84.57143,58.65717,0.08069158,0.059340894,3351.0,2.0,1.5714285,2.3512826,0.001403332,0.001102618,,,,,,,,,,,,,56.94,0.7837,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-14,83696.0,99.0,89.14286,58.726635,0.06946493,0.06254851,3351.0,0.0,1.5714285,2.3512826,0.0,0.001102618,,,,,,,,,,,,,56.94,0.8111,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-15,83745.0,49.0,84.0,58.761017,0.03438163,0.05893994,3352.0,1.0,1.4285715,2.3519843,0.000701666,0.0010023799,,,,,,,,,,,,,56.94,0.8641,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-16,83797.0,52.0,78.28571,58.797504,0.03648663,0.054930422,3352.0,0.0,1.1428572,2.3519843,0.0,0.00080190395,,,,,,,,,,,,,56.94,0.9337,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-17,83824.0,27.0,74.14286,58.81645,0.01894498,0.05202352,3352.0,0.0,1.0,2.3519843,0.0,0.000701666,,,,,,,,,,,,,56.94,1.0027,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-18,84180.0,356.0,115.85714,59.066242,0.24979308,0.08129302,4642.0,1290.0,184.71428,3.2571335,0.9051491,0.12960772,,,,,,,,,,,,,56.94,0.8437,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-19,84201.0,21.0,102.71429,59.080975,0.014734985,0.07207112,4642.0,0.0,184.71428,3.2571335,0.0,0.12960772,,,,,,,,,,,,,56.94,0.7181,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-20,84237.0,36.0,91.42857,59.106236,0.025259975,0.064152315,4642.0,0.0,184.42857,3.2571335,0.0,0.12940726,,,,,,,,,,,,,56.94,0.645,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-21,84250.0,13.0,79.14286,59.115356,0.009121657,0.05553185,4642.0,0.0,184.42857,3.2571335,0.0,0.12940726,,,,,,,,,,,,,56.94,0.5965,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-22,84287.0,37.0,77.42857,59.14132,0.025961641,0.054328993,4642.0,0.0,184.28572,3.2571335,0.0,0.12930702,,,,,,,,,,,,,56.94,0.5527,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-23,84302.0,15.0,72.14286,59.151844,0.010524989,0.050620187,4642.0,0.0,184.28572,3.2571335,0.0,0.12930702,,,,,,,,,,,,,56.94,0.5101,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-24,84311.0,9.0,69.57143,59.15816,0.006314994,0.048815902,4642.0,0.0,184.28572,3.2571335,0.0,0.12930702,,,,,,,,,,,,,56.94,0.4748,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-25,84324.0,13.0,20.571428,59.167282,0.009121657,0.0144342715,4642.0,0.0,0.0,3.2571335,0.0,0.0,,,,,,,,,,,,,56.94,0.476,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-26,84338.0,14.0,19.571428,59.177105,0.009823323,0.013732606,4642.0,0.0,0.0,3.2571335,0.0,0.0,,,,,,,,,,,,,56.94,0.4734,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-27,84341.0,3.0,14.857142,59.17921,0.0021049979,0.010424752,4643.0,1.0,0.14285715,3.2578351,0.000701666,0.000100237994,,,,,,,,,,,,,56.94,0.5024,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-28,84347.0,6.0,13.857142,59.18342,0.0042099957,0.009723086,4643.0,0.0,0.14285715,3.2578351,0.0,0.000100237994,,,,,,,,,,,,,56.94,0.5383,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-29,84369.0,22.0,11.714286,59.198856,0.015436651,0.008219516,4643.0,0.0,0.14285715,3.2578351,0.0,0.000100237994,,,,,,,,,,,,,56.94,0.5311,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-04-30,84373.0,4.0,10.142858,59.201664,0.002806664,0.0071168975,4643.0,0.0,0.14285715,3.2578351,0.0,0.000100237994,,,,,,,,,,,,,56.94,0.5239,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-01,84385.0,12.0,10.571428,59.210083,0.0084199915,0.007417612,4643.0,0.0,0.14285715,3.2578351,0.0,0.000100237994,,,,,,,,,,,,,56.94,0.4876,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-02,84388.0,3.0,9.142858,59.21219,0.0021049979,0.0064152316,4643.0,0.0,0.14285715,3.2578351,0.0,0.000100237994,,,,,,,,,,,,,56.94,0.4877,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-03,84393.0,5.0,7.857143,59.215694,0.0035083299,0.0055130897,4643.0,0.0,0.14285715,3.2578351,0.0,0.000100237994,,,,,,,,,,,,,56.94,0.5224,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-04,84400.0,7.0,8.428572,59.220608,0.0049116616,0.005914042,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,56.94,0.5589,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-05,84404.0,4.0,8.142858,59.223415,0.002806664,0.0057135657,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,56.94,0.5947,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-06,84406.0,2.0,5.285714,59.22482,0.001403332,0.003708806,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,56.94,0.6283,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-07,84409.0,3.0,5.142857,59.22692,0.0021049979,0.0036085679,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,56.94,0.6428,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-08,84415.0,6.0,4.285714,59.231133,0.0042099957,0.0030071398,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,56.94,0.6863,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-09,84416.0,1.0,4.0,59.231834,0.000701666,0.002806664,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,56.94,0.7558,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-10,84430.0,14.0,5.285714,59.241657,0.009823323,0.003708806,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,81.94,0.7813,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-11,84450.0,20.0,7.142857,59.25569,0.014033319,0.0050119,4643.0,0.0,0.0,3.2578351,0.0,0.0,,,,,,,,,,,,,81.94,0.7496,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-12,84451.0,1.0,6.714286,59.256393,0.000701666,0.0047111856,4644.0,1.0,0.14285715,3.2585368,0.000701666,0.000100237994,,,,,,,,,,,,,81.94,0.7758,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-13,84458.0,7.0,7.428571,59.261303,0.0049116616,0.005212376,4644.0,0.0,0.14285715,3.2585368,0.0,0.000100237994,,,,,,,,,,,,,81.94,0.793,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-14,84464.0,6.0,7.857143,59.265514,0.0042099957,0.0055130897,4644.0,0.0,0.14285715,3.2585368,0.0,0.000100237994,,,,,,,,,,,,,81.94,0.8178,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-15,84469.0,5.0,7.714286,59.269024,0.0035083299,0.005412852,4644.0,0.0,0.14285715,3.2585368,0.0,0.000100237994,,,,,,,,,,,,,81.94,0.8582,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-16,84478.0,9.0,8.857142,59.275337,0.006314994,0.0062147556,4644.0,0.0,0.14285715,3.2585368,0.0,0.000100237994,,,,,,,,,,,,,81.94,0.902,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-17,84484.0,6.0,7.714286,59.27955,0.0042099957,0.005412852,4645.0,1.0,0.2857143,3.2592385,0.000701666,0.00020047599,,,,,,,,,,,,,81.94,0.9579,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
China,2020-05-18,84494.0,10.0,6.285714,59.286564,0.0070166597,0.004410472,4645.0,0.0,0.2857143,3.2592385,0.0,0.00020047599,,,,,,,,,,,,,81.94,1.03,,,,,,,,,,,,,,,,,,,,,,CHN,Asia,1425179562.0,151.8052520751953,38.53400039672852,78.20210266113281,18187.841796875,0.0,10.600000381469728,97.20679473876952,4.309999942779541,
